No,비고,교과목코드,교과목명,강좌번호,이수구분,학점,주야,강의시간,제한인원,신청인원,외국인신청인원,국내교류학생,개설상위,개설학과,관리학과,교수직급,교수명,대표교수,대표교수명,강의실,특수교과목,과목영역,사이버강좌구분,강의언어,타과제한여부,주야교차가능여부,분반,타교생제한여부,구분,이론,실습
2350,,144501,현대건축,41001,전공선택,3,주간,화(7 ~ 9),75,45,3,0,공과대학,건축학부[건축학전공],건축학부[건축학전공],교수,정만영,02170,정만영,Techno Cube(테크노 큐브)-405 ,,,일반강좌,한국어전용,Y,N,4101,Y,이론,3,0
2351,,144555,코업(3),41001,전공선택,6,주간,일(0),1,1,0,0,공과대학,건축학부[건축학전공],건축학부[건축학전공],교수,정만영,02170,정만영,,현장실습,,일반강좌,한국어전용,Y,N,4101,Y,이론+실습,0,0
2352,,144556,코업프로젝트(3),41001,전공선택,12,주간,일(1),1,1,0,0,공과대학,건축학부[건축학전공],건축학부[건축학전공],교수,정만영,02170,정만영,,코업프로젝트,,일반강좌,한국어전용,Y,N,4101,Y,이론+실습,0,0
2353,,145030,Capstone Design II,41001,전공선택,6,주간,금(1 ~ 8),20,19,0,0,기술경영융합대학,MSDE 학과,MSDE 학과,"부교수, 교수, 조교수, 조교수","김관래, 심동하, 조락균, 윤관호",02540,김관래,무궁관-608 다산관-B015 무궁관-807 무궁관-901 ,,,일반강좌,영어전용(Y),Y,N,4101,Y,이론+실습,4,4
2354,,145030,Capstone Design II,41002,전공선택,6,주간,금(1 ~ 8),20,11,0,0,기술경영융합대학,MSDE 학과,MSDE 학과,"부교수, 교수, 조교수, 조교수","김관래, 심동하, 조락균, 전형국",02540,김관래,무궁관-705 무궁관-706 무궁관-901 무궁관-217 ,,,일반강좌,영어전용(Y),Y,N,4101,Y,이론+실습,4,4
2355,,145040,Engineering Economics and IPR,41001,전공선택,3,주간,"화(6 ~ 7), 목(6)",45,23,0,0,기술경영융합대학,MSDE 학과,MSDE 학과,교수,권혁동,02278,권혁동,무궁관-702 무궁관-702 ,,,일반강좌,모듈강좌(M),Y,N,4101,Y,이론,3,0
2356,,145062,MEMS/Nano Engineering,41001,전공선택,3,주간,"화(8 ~ 9), 목(2)",45,33,1,0,기술경영융합대학,MSDE 학과,MSDE 학과,조교수,곽동빈,02695,곽동빈,무궁관-608 무궁관-608 ,,,일반강좌,모듈강좌(M),Y,N,4101,Y,이론,3,0
2357,,145064,Mechanical Vibrations ,41001,전공선택,3,주간,"월(6), 화(1 ~ 2)",45,31,1,0,기술경영융합대학,MSDE 학과,MSDE 학과,조교수,윤관호,02622,윤관호,무궁관-608 무궁관-608 ,,,일반강좌,모듈강좌(M),Y,N,4101,Y,이론,3,0
2358,,145066,코업(3),41001,전공선택,6,주간,일(0),1,1,0,0,기술경영융합대학,MSDE 학과,MSDE 학과,부교수,김관래,02540,김관래,,현장실습,,일반강좌,한국어전용,Y,N,4101,Y,이론+실습,0,0
2359,,145082,Digital Engineering,41001,전공선택,3,주간,수(6 ~ 9),45,31,1,0,기술경영융합대학,MSDE 학과,MSDE 학과,교수,심동하,02450,심동하,무궁관-608 ,,,일반강좌,모듈강좌(M),Y,N,4101,Y,이론+실습,2,2
2360,,145083,Operations Management,41001,전공선택,3,주간,월(7 ~ 9),45,12,5,0,기술경영융합대학,MSDE 학과,MSDE 학과,교수,김지표,02216,김지표,무궁관-608 ,,,일반강좌,모듈강좌(M),Y,N,4101,Y,이론,3,0
2361,,146054,코업(3),41001,전공선택,6,주간,토(1),35,1,0,0,기술경영융합대학,산업공학과[ITM전공(학부)],산업공학과[ITM전공(학부)],부교수,심민규,02578,심민규,,현장실습,,일반강좌,한국어전용,Y,N,4101,Y,이론+실습,0,0
2362,,146055,코업프로젝트(3),41001,전공선택,12,주간,일(1),35,1,0,0,기술경영융합대학,산업공학과[ITM전공(학부)],산업공학과[ITM전공(학부)],부교수,심민규,02578,심민규,,코업프로젝트,,일반강좌,한국어전용,Y,N,4101,Y,이론+실습,0,0
